Date,Total_Sales,Total_Profit,Total_Quantity,Avg_Discount,Order_Count,Profit_Margin
2017-12-11,29852.12,-4286.85,26,0.07500000000000001,4,-14.360286639608846
2017-12-12,32005.52,544.3700000000001,47,0.05555555555555555,9,1.7008628511581754
2017-12-13,13742.29,923.3,62,0.024999999999999998,6,6.718676436023399
2017-12-14,36945.84,1281.8,62,0.014285714285714287,7,3.4694027798528877
2017-12-15,52468.24,1295.5600000000002,70,0.0625,8,2.469227098145469
2017-12-16,67522.29000000001,7593.0199999999995,54,0.03,5,11.245205101900423
2017-12-17,26189.01,-996.2700000000001,39,0.11000000000000001,5,-3.8041529633995332
2017-12-18,76501.72,7622.83,66,0.03571428571428571,7,9.964259627103807
2017-12-19,3366.96,210.28000000000003,21,0.075,4,6.245396440706157
2017-12-20,58416.44,-243.52999999999975,61,0.0,8,-0.4168860683739025
2017-12-21,76753.96,-1551.7200000000003,86,0.07272727272727274,11,-2.0216807054645782
2017-12-22,73330.8,-1550.83,66,0.08125,8,-2.114841239970108
2017-12-23,27566.38,-3963.57,28,0.03333333333333333,6,-14.37827527589767
2017-12-24,45586.880000000005,6101.23,58,0.04375,8,13.383741111477686
2017-12-25,22715.019999999997,4528.5599999999995,32,0.0,4,19.936412118501327
2017-12-26,81669.2,2447.300000000001,50,0.014285714285714287,7,2.9966009217673264
2017-12-27,15052.68,-1562.48,20,0.0875,4,-10.380078497649588
2017-12-28,52034.649999999994,-6386.99,44,0.05833333333333333,6,-12.274494015045745
2017-12-29,42213.12,-3300.29,48,0.014285714285714287,7,-7.818161746869219
2017-12-30,6978.719999999999,363.49,41,0.06666666666666667,6,5.208548272462572
2017-12-31,14712.22,2467.52,15,0.0,3,16.77190797853757
