Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Order_Year,Order_Month,Order_Month_Name,Order_Quarter,Order_DayOfWeek,Shipping_Days,Sales_Capped,Profit_Capped,Profit_Margin,Year,Month,Month_Name,Quarter,Day_of_Week,Is_Weekend,Sales_Category,Profit_Status,Discount_Category
CA-10084,2016-11-20,2016-11-27,Second Class,Customer_524,Consumer,United States,City_224,Nebraska,28788,Central,PROD-2136,Furniture,Bookcases,Bookcases Product 17,413.2,11,0.0,138.87,2016,11,November,4,Sunday,7,413.2,138.87,33.608422071636014,2016,11,November,4,Sunday,True,$100-500,Profitable,No Discount
CA-10085,2016-10-04,2016-10-10,Standard Class,Customer_37,Consumer,United States,City_196,Georgia,71247,South,PROD-8059,Furniture,Bookcases,Bookcases Product 96,3125.6,7,0.0,1169.27,2016,10,October,4,Tuesday,6,3125.6,1169.27,37.40945738418224,2016,10,October,4,Tuesday,False,$1K-5K,Profitable,No Discount
CA-10086,2016-11-06,2016-11-10,First Class,Customer_704,Corporate,United States,City_204,Georgia,86920,South,PROD-9954,Technology,Machines,Machines Product 180,2150.09,10,0.0,-557.85,2016,11,November,4,Sunday,4,2150.09,-557.85,-25.945425540326216,2016,11,November,4,Sunday,True,$1K-5K,Loss,No Discount
CA-10087,2016-11-22,2016-11-28,Same Day,Customer_99,Consumer,United States,City_39,Utah,21746,West,PROD-4342,Furniture,Bookcases,Bookcases Product 119,1729.79,3,0.0,-517.69,2016,11,November,4,Tuesday,6,1729.79,-517.69,-29.92791032437464,2016,11,November,4,Tuesday,False,$1K-5K,Loss,No Discount
CA-10088,2016-11-11,2016-11-14,Standard Class,Customer_84,Consumer,United States,City_441,Nevada,43757,West,PROD-6626,Office Supplies,Binders,Binders Product 1,140.26,1,0.3,-27.3,2016,11,November,4,Friday,3,140.26,-27.3,-19.463852844716957,2016,11,November,4,Friday,False,$100-500,Loss,High
CA-10089,2017-04-01,2017-04-02,Standard Class,Customer_657,Consumer,United States,City_8,Virginia,95531,East,PROD-9782,Technology,Accessories,Accessories Product 27,19759.0,12,0.0,594.21,2017,4,April,2,Saturday,1,18522.31,594.21,3.0072878182094236,2017,4,April,2,Saturday,True,>$5K,Profitable,No Discount
CA-10090,2014-12-15,2014-12-19,Standard Class,Customer_273,Corporate,United States,City_340,Pennsylvania,10527,East,PROD-2763,Technology,Copiers,Copiers Product 9,1556.27,12,0.3,-185.39,2014,12,December,4,Monday,4,1556.27,-185.39,-11.912457349945702,2014,12,December,4,Monday,False,$1K-5K,Loss,High
CA-10091,2016-10-10,2016-10-15,Standard Class,Customer_320,Consumer,United States,City_495,Georgia,56418,East,PROD-9357,Technology,Accessories,Accessories Product 32,5672.27,8,0.0,2206.77,2016,10,October,4,Monday,5,5672.27,2039.525,38.904530285053426,2016,10,October,4,Monday,False,>$5K,Profitable,No Discount
CA-10092,2014-04-12,2014-04-13,Standard Class,Customer_592,Consumer,United States,City_92,Kansas,49500,Central,PROD-3720,Furniture,Furnishings,Furnishings Product 168,529.44,6,0.1,-94.28,2014,4,April,2,Saturday,1,529.44,-94.28,-17.80749471139317,2014,4,April,2,Saturday,True,$500-1K,Loss,Low
CA-10093,2014-08-13,2014-08-14,Same Day,Customer_90,Corporate,United States,City_498,Georgia,60070,South,PROD-4041,Furniture,Tables,Tables Product 106,18582.54,14,0.0,-4552.63,2014,8,August,3,Wednesday,1,18522.31,-1647.4350000000002,-24.499503297181118,2014,8,August,3,Wednesday,False,>$5K,Loss,No Discount
CA-10094,2015-09-27,2015-10-03,First Class,Customer_318,Corporate,United States,City_111,Texas,74882,Central,PROD-9442,Technology,Phones,Phones Product 127,13564.82,9,0.0,1070.37,2015,9,September,3,Sunday,6,13564.82,1070.37,7.890779236289165,2015,9,September,3,Sunday,True,>$5K,Profitable,No Discount
CA-10095,2015-02-14,2015-02-21,Standard Class,Customer_537,Home Office,United States,City_122,Indiana,25314,Central,PROD-4638,Office Supplies,Paper,Paper Product 100,2912.14,9,0.0,20.46,2015,2,February,1,Saturday,7,2912.14,20.46,0.7025761124121781,2015,2,February,1,Saturday,True,$1K-5K,Profitable,No Discount
CA-10096,2014-11-05,2014-11-12,Standard Class,Customer_59,Corporate,United States,City_202,New Mexico,10662,West,PROD-9946,Furniture,Bookcases,Bookcases Product 35,1130.19,12,0.0,229.93,2014,11,November,4,Wednesday,7,1130.19,229.93,20.34436687636592,2014,11,November,4,Wednesday,False,$1K-5K,Profitable,No Discount
CA-10097,2014-12-19,2014-12-26,Second Class,Customer_382,Home Office,United States,City_152,Colorado,84132,West,PROD-2712,Technology,Copiers,Copiers Product 179,16567.97,14,0.3,-102.81,2014,12,December,4,Friday,7,16567.97,-102.81,-0.6205346822815347,2014,12,December,4,Friday,False,>$5K,Loss,High
CA-10098,2016-05-15,2016-05-19,First Class,Customer_268,Consumer,United States,City_18,Arkansas,39427,South,PROD-3958,Office Supplies,Appliances,Appliances Product 99,874.69,2,0.1,124.78,2016,5,May,2,Sunday,4,874.69,124.78,14.265625535904148,2016,5,May,2,Sunday,True,$500-1K,Profitable,Low
CA-10099,2017-08-14,2017-08-18,First Class,Customer_623,Corporate,United States,City_231,Florida,14649,East,PROD-4155,Office Supplies,Envelopes,Envelopes Product 130,379.12,2,0.0,113.0,2017,8,August,3,Monday,4,379.12,113.0,29.80586621650137,2017,8,August,3,Monday,False,$100-500,Profitable,No Discount
CA-10100,2014-01-28,2014-01-30,Standard Class,Customer_287,Consumer,United States,City_195,Missouri,71368,Central,PROD-1629,Furniture,Bookcases,Bookcases Product 14,6456.2,5,0.0,1558.73,2014,1,January,1,Tuesday,2,6456.2,1558.73,24.14314922090394,2014,1,January,1,Tuesday,False,>$5K,Profitable,No Discount
CA-10101,2016-04-23,2016-04-29,Standard Class,Customer_284,Consumer,United States,City_421,Kentucky,98577,South,PROD-3734,Furniture,Tables,Tables Product 165,1221.31,5,0.0,161.21,2016,4,April,2,Saturday,6,1221.31,161.21,13.19976091246285,2016,4,April,2,Saturday,True,$1K-5K,Profitable,No Discount
CA-10102,2015-09-12,2015-09-15,Standard Class,Customer_198,Consumer,United States,City_59,California,10282,West,PROD-7980,Technology,Copiers,Copiers Product 161,648.41,2,0.3,-97.1,2015,9,September,3,Saturday,3,648.41,-97.1,-14.975092919603336,2015,9,September,3,Saturday,True,$500-1K,Loss,High
CA-10103,2015-11-24,2015-11-26,Standard Class,Customer_495,Corporate,United States,City_407,Arizona,71213,West,PROD-8595,Office Supplies,Binders,Binders Product 38,5310.07,11,0.0,-391.93,2015,11,November,4,Tuesday,2,5310.07,-391.93,-7.3808819846066065,2015,11,November,4,Tuesday,False,>$5K,Loss,No Discount
CA-10104,2017-09-21,2017-09-23,First Class,Customer_86,Consumer,United States,City_193,Mississippi,33197,South,PROD-6238,Office Supplies,Binders,Binders Product 171,734.42,7,0.0,-123.5,2017,9,September,3,Thursday,2,734.42,-123.5,-16.81599084992239,2017,9,September,3,Thursday,False,$500-1K,Loss,No Discount
CA-10105,2014-10-30,2014-10-31,First Class,Customer_304,Corporate,United States,City_90,Pennsylvania,41891,East,PROD-9125,Office Supplies,Labels,Labels Product 194,160.33,8,0.1,49.5,2014,10,October,4,Thursday,1,160.33,49.5,30.873822740597518,2014,10,October,4,Thursday,False,$100-500,Profitable,Low
CA-10106,2017-03-30,2017-03-31,Second Class,Customer_102,Consumer,United States,City_102,Virginia,76025,East,PROD-5114,Technology,Phones,Phones Product 198,32287.78,13,0.1,2816.15,2017,3,March,1,Thursday,1,18522.31,2039.525,8.722030439999282,2017,3,March,1,Thursday,False,>$5K,Profitable,Low
CA-10107,2017-07-26,2017-07-29,Standard Class,Customer_711,Corporate,United States,City_403,Pennsylvania,61925,East,PROD-3875,Furniture,Chairs,Chairs Product 93,1307.28,1,0.0,106.08,2017,7,July,3,Wednesday,3,1307.28,106.08,8.1145584725537,2017,7,July,3,Wednesday,False,$1K-5K,Profitable,No Discount
CA-10108,2014-10-18,2014-10-22,Standard Class,Customer_85,Home Office,United States,City_304,California,70234,West,PROD-2177,Furniture,Furnishings,Furnishings Product 153,567.17,11,0.0,95.14,2014,10,October,4,Saturday,4,567.17,95.14,16.77451205106053,2014,10,October,4,Saturday,True,$500-1K,Profitable,No Discount
CA-10109,2016-09-01,2016-09-05,Standard Class,Customer_21,Consumer,United States,City_336,Tennessee,69890,South,PROD-6243,Office Supplies,Appliances,Appliances Product 143,2650.61,11,0.1,641.93,2016,9,September,3,Thursday,4,2650.61,641.93,24.21819882970335,2016,9,September,3,Thursday,False,$1K-5K,Profitable,Low
CA-10110,2014-11-20,2014-11-25,Second Class,Customer_669,Corporate,United States,City_291,Nevada,17152,West,PROD-8311,Technology,Copiers,Copiers Product 106,3672.0,3,0.0,147.28,2014,11,November,4,Thursday,5,3672.0,147.28,4.010893246187363,2014,11,November,4,Thursday,False,$1K-5K,Profitable,No Discount
CA-10111,2015-08-12,2015-08-16,Standard Class,Customer_312,Corporate,United States,City_445,Georgia,58714,South,PROD-7441,Office Supplies,Labels,Labels Product 184,5774.6,14,0.0,1020.85,2015,8,August,3,Wednesday,4,5774.6,1020.85,17.678280746718386,2015,8,August,3,Wednesday,False,>$5K,Profitable,No Discount
CA-10112,2017-11-09,2017-11-13,First Class,Customer_26,Consumer,United States,City_10,South Carolina,75430,South,PROD-6752,Office Supplies,Envelopes,Envelopes Product 125,264.89,10,0.0,-78.99,2017,11,November,4,Thursday,4,264.89,-78.99,-29.819925251991393,2017,11,November,4,Thursday,False,$100-500,Loss,No Discount
CA-10113,2016-05-08,2016-05-13,Second Class,Customer_439,Corporate,United States,City_175,Florida,46042,East,PROD-1482,Furniture,Tables,Tables Product 108,3792.23,8,0.1,-11.55,2016,5,May,2,Sunday,5,3792.23,-11.55,-0.30457013419544704,2016,5,May,2,Sunday,True,$1K-5K,Loss,Low
CA-10114,2015-10-24,2015-10-29,Standard Class,Customer_254,Consumer,United States,City_320,New York,84697,East,PROD-5358,Technology,Phones,Phones Product 85,19473.96,12,0.0,2854.35,2015,10,October,4,Saturday,5,18522.31,2039.525,14.657265394403604,2015,10,October,4,Saturday,True,>$5K,Profitable,No Discount
CA-10115,2015-09-29,2015-10-06,Standard Class,Customer_288,Consumer,United States,City_494,Ohio,70947,East,PROD-8843,Office Supplies,Paper,Paper Product 131,3999.99,11,0.3,-588.35,2015,9,September,3,Tuesday,7,3999.99,-588.35,-14.708786771966931,2015,9,September,3,Tuesday,False,$1K-5K,Loss,High
CA-10116,2016-12-29,2016-12-30,Second Class,Customer_776,Home Office,United States,City_50,New Mexico,20757,West,PROD-9258,Furniture,Bookcases,Bookcases Product 44,12183.85,13,0.0,-3078.51,2016,12,December,4,Thursday,1,12183.85,-1647.4350000000002,-25.267136414187636,2016,12,December,4,Thursday,False,>$5K,Loss,No Discount
CA-10117,2017-02-27,2017-03-06,Standard Class,Customer_548,Home Office,United States,City_477,Idaho,63364,West,PROD-4374,Technology,Accessories,Accessories Product 55,5863.6,6,0.0,1239.89,2017,2,February,1,Monday,7,5863.6,1239.89,21.14554198785729,2017,2,February,1,Monday,False,>$5K,Profitable,No Discount
CA-10118,2014-02-24,2014-02-28,Standard Class,Customer_104,Consumer,United States,City_468,Kentucky,91438,South,PROD-9555,Office Supplies,Supplies,Supplies Product 65,2124.57,12,0.3,48.22,2014,2,February,1,Monday,4,2124.57,48.22,2.26963573805523,2014,2,February,1,Monday,False,$1K-5K,Profitable,High
CA-10119,2016-09-04,2016-09-11,Standard Class,Customer_663,Consumer,United States,City_66,Oregon,29170,West,PROD-3408,Office Supplies,Paper,Paper Product 85,2165.1,5,0.1,482.12,2016,9,September,3,Sunday,7,2165.1,482.12,22.267793635397904,2016,9,September,3,Sunday,True,$1K-5K,Profitable,Low
CA-10120,2016-04-14,2016-04-18,Standard Class,Customer_316,Home Office,United States,City_490,Georgia,93363,East,PROD-5107,Furniture,Chairs,Chairs Product 49,4411.64,10,0.0,269.0,2016,4,April,2,Thursday,4,4411.64,269.0,6.097505689494156,2016,4,April,2,Thursday,False,$1K-5K,Profitable,No Discount
CA-10121,2017-03-27,2017-03-29,Standard Class,Customer_578,Consumer,United States,City_419,Virginia,50462,East,PROD-8373,Office Supplies,Art,Art Product 20,2608.13,6,0.0,-395.42,2017,3,March,1,Monday,2,2608.13,-395.42,-15.161054088561537,2017,3,March,1,Monday,False,$1K-5K,Loss,No Discount
CA-10122,2016-03-03,2016-03-08,Standard Class,Customer_483,Consumer,United States,City_25,Maryland,41056,East,PROD-6772,Furniture,Tables,Tables Product 117,5188.65,4,0.0,-1051.02,2016,3,March,1,Thursday,5,5188.65,-1051.02,-20.256135989130122,2016,3,March,1,Thursday,False,>$5K,Loss,No Discount
CA-10123,2016-08-21,2016-08-22,First Class,Customer_532,Consumer,United States,City_316,Florida,21872,East,PROD-3494,Furniture,Tables,Tables Product 134,4834.06,13,0.0,1817.97,2016,8,August,3,Sunday,1,4834.06,1817.97,37.60751831793564,2016,8,August,3,Sunday,True,$1K-5K,Profitable,No Discount
CA-10124,2014-10-14,2014-10-17,Second Class,Customer_457,Consumer,United States,City_393,Georgia,59842,South,PROD-6448,Technology,Copiers,Copiers Product 156,2865.76,2,0.0,-743.05,2014,10,October,4,Tuesday,3,2865.76,-743.05,-25.928549494723907,2014,10,October,4,Tuesday,False,$1K-5K,Loss,No Discount
CA-10125,2015-02-04,2015-02-08,Standard Class,Customer_420,Corporate,United States,City_231,Ohio,76919,East,PROD-8857,Technology,Machines,Machines Product 63,6256.91,4,0.3,1181.59,2015,2,February,1,Wednesday,4,6256.91,1181.59,18.884561229105103,2015,2,February,1,Wednesday,False,>$5K,Profitable,High
CA-10126,2016-02-07,2016-02-12,Same Day,Customer_183,Consumer,United States,City_219,Nevada,19957,West,PROD-7548,Technology,Accessories,Accessories Product 79,10096.67,11,0.0,2819.76,2016,2,February,1,Sunday,5,10096.67,2039.525,27.92762366205888,2016,2,February,1,Sunday,True,>$5K,Profitable,No Discount
CA-10127,2017-12-17,2017-12-22,Same Day,Customer_164,Consumer,United States,City_497,Idaho,26053,West,PROD-5795,Technology,Accessories,Accessories Product 139,2886.22,5,0.15,344.71,2017,12,December,4,Sunday,5,2886.22,344.71,11.943303005314911,2017,12,December,4,Sunday,True,$1K-5K,Profitable,Medium
CA-10128,2015-05-25,2015-05-29,Standard Class,Customer_21,Home Office,United States,City_113,Wisconsin,38381,Central,PROD-5200,Technology,Phones,Phones Product 192,26021.02,12,0.1,6264.1,2015,5,May,2,Monday,4,18522.31,2039.525,24.073230027108856,2015,5,May,2,Monday,False,>$5K,Profitable,Low
CA-10129,2014-05-09,2014-05-11,Standard Class,Customer_715,Consumer,United States,City_264,New Mexico,38672,West,PROD-7869,Furniture,Chairs,Chairs Product 177,8752.6,13,0.0,3074.12,2014,5,May,2,Friday,2,8752.6,2039.525,35.122363640518245,2014,5,May,2,Friday,False,>$5K,Profitable,No Discount
CA-10130,2017-04-11,2017-04-14,Second Class,Customer_385,Consumer,United States,City_408,Texas,80477,Central,PROD-8650,Technology,Machines,Machines Product 152,3707.39,12,0.0,653.09,2017,4,April,2,Tuesday,3,3707.39,653.09,17.615896897817603,2017,4,April,2,Tuesday,False,$1K-5K,Profitable,No Discount
CA-10131,2015-01-01,2015-01-05,Standard Class,Customer_352,Consumer,United States,City_138,Oregon,38139,West,PROD-7511,Furniture,Furnishings,Furnishings Product 81,1632.19,3,0.1,-250.26,2015,1,January,1,Thursday,4,1632.19,-250.26,-15.3327737579571,2015,1,January,1,Thursday,False,$1K-5K,Loss,Low
CA-10132,2016-08-19,2016-08-26,Standard Class,Customer_190,Home Office,United States,City_266,Iowa,52601,Central,PROD-3196,Furniture,Chairs,Chairs Product 164,332.36,1,0.0,-39.05,2016,8,August,3,Friday,7,332.36,-39.05,-11.749307979299553,2016,8,August,3,Friday,False,$100-500,Loss,No Discount
CA-10133,2016-02-20,2016-02-25,Standard Class,Customer_488,Consumer,United States,City_124,Louisiana,68280,South,PROD-8128,Office Supplies,Paper,Paper Product 114,5526.57,12,0.0,-1488.78,2016,2,February,1,Saturday,5,5526.57,-1488.78,-26.938589396316342,2016,2,February,1,Saturday,True,>$5K,Loss,No Discount
CA-10134,2017-04-10,2017-04-13,Standard Class,Customer_530,Corporate,United States,City_149,New Jersey,58759,East,PROD-1301,Office Supplies,Binders,Binders Product 104,3552.22,8,0.3,422.76,2017,4,April,2,Monday,3,3552.22,422.76,11.901289897585173,2017,4,April,2,Monday,False,$1K-5K,Profitable,High
CA-10135,2014-07-22,2014-07-28,Second Class,Customer_436,Corporate,United States,City_95,North Carolina,95458,East,PROD-5082,Technology,Machines,Machines Product 151,17057.78,9,0.2,-3681.46,2014,7,July,3,Tuesday,6,17057.78,-1647.4350000000002,-21.582292654729983,2014,7,July,3,Tuesday,False,>$5K,Loss,Medium
CA-10136,2017-10-08,2017-10-11,Standard Class,Customer_362,Corporate,United States,City_72,Alabama,19497,South,PROD-7272,Technology,Phones,Phones Product 108,2336.98,3,0.0,-547.72,2017,10,October,4,Sunday,3,2336.98,-547.72,-23.43708546928087,2017,10,October,4,Sunday,True,$1K-5K,Loss,No Discount
CA-10137,2017-02-01,2017-02-04,Second Class,Customer_66,Consumer,United States,City_13,Arizona,44197,West,PROD-3547,Furniture,Furnishings,Furnishings Product 164,6201.97,10,0.1,-459.66,2017,2,February,1,Wednesday,3,6201.97,-459.66,-7.411516018297412,2017,2,February,1,Wednesday,False,>$5K,Loss,Low
CA-10138,2016-11-01,2016-11-02,Standard Class,Customer_211,Home Office,United States,City_132,Maryland,46752,East,PROD-6251,Office Supplies,Paper,Paper Product 20,94.15,9,0.3,-2.8,2016,11,November,4,Tuesday,1,94.15,-2.8,-2.9739776951672856,2016,11,November,4,Tuesday,False,<$100,Loss,High
CA-10139,2017-03-23,2017-03-28,Second Class,Customer_20,Consumer,United States,City_71,Florida,74430,East,PROD-3563,Office Supplies,Art,Art Product 14,1999.23,6,0.1,-535.74,2017,3,March,1,Thursday,5,1999.23,-535.74,-26.79731696703231,2017,3,March,1,Thursday,False,$1K-5K,Loss,Low
CA-10140,2015-11-29,2015-12-06,First Class,Customer_319,Consumer,United States,City_406,Iowa,24227,Central,PROD-1663,Furniture,Furnishings,Furnishings Product 109,8506.61,8,0.0,1476.13,2015,11,November,4,Sunday,7,8506.61,1476.13,17.35274098612726,2015,11,November,4,Sunday,True,>$5K,Profitable,No Discount
CA-10141,2016-07-15,2016-07-19,Standard Class,Customer_763,Corporate,United States,City_303,Kentucky,86257,South,PROD-2019,Office Supplies,Appliances,Appliances Product 118,3393.63,13,0.0,-238.45,2016,7,July,3,Friday,4,3393.63,-238.45,-7.026399460165074,2016,7,July,3,Friday,False,$1K-5K,Loss,No Discount
CA-10142,2017-07-07,2017-07-11,Same Day,Customer_505,Corporate,United States,City_138,California,67419,West,PROD-3097,Furniture,Tables,Tables Product 3,13033.99,11,0.1,4619.37,2017,7,July,3,Friday,4,13033.99,2039.525,35.44095092907084,2017,7,July,3,Friday,False,>$5K,Profitable,Low
CA-10143,2015-12-11,2015-12-12,First Class,Customer_49,Consumer,United States,City_192,California,80554,West,PROD-7404,Office Supplies,Paper,Paper Product 100,1395.48,3,0.2,-132.28,2015,12,December,4,Friday,1,1395.48,-132.28,-9.479175624157996,2015,12,December,4,Friday,False,$1K-5K,Loss,Medium
CA-10144,2017-08-11,2017-08-13,Standard Class,Customer_569,Corporate,United States,City_152,Maryland,23494,East,PROD-7868,Office Supplies,Envelopes,Envelopes Product 158,3641.19,8,0.1,772.93,2017,8,August,3,Friday,2,3641.19,772.93,21.227400932112854,2017,8,August,3,Friday,False,$1K-5K,Profitable,Low
CA-10145,2017-05-28,2017-06-04,Standard Class,Customer_228,Consumer,United States,City_84,Kentucky,19834,South,PROD-9017,Office Supplies,Paper,Paper Product 107,1527.05,12,0.1,525.53,2017,5,May,2,Sunday,7,1527.05,525.53,34.41472119445991,2017,5,May,2,Sunday,True,$1K-5K,Profitable,Low
CA-10146,2016-12-29,2017-01-05,Standard Class,Customer_142,Corporate,United States,City_314,Oregon,75429,West,PROD-7164,Office Supplies,Labels,Labels Product 82,977.67,8,0.0,-205.71,2016,12,December,4,Thursday,7,977.67,-205.71,-21.040842001902487,2016,12,December,4,Thursday,False,$500-1K,Loss,No Discount
CA-10147,2016-09-10,2016-09-11,Standard Class,Customer_708,Consumer,United States,City_327,Arizona,16589,West,PROD-1597,Technology,Accessories,Accessories Product 33,10679.71,9,0.2,3222.28,2016,9,September,3,Saturday,1,10679.71,2039.525,30.17198032530846,2016,9,September,3,Saturday,True,>$5K,Profitable,Medium
CA-10148,2017-10-09,2017-10-13,Standard Class,Customer_577,Consumer,United States,City_5,New Mexico,77170,West,PROD-2537,Furniture,Chairs,Chairs Product 22,9832.83,9,0.1,745.02,2017,10,October,4,Monday,4,9832.83,745.02,7.576862408889403,2017,10,October,4,Monday,False,>$5K,Profitable,Low
